volume_id,layer_id,module_id,raw_id,cx,cy,cz,rot_xu,rot_xv,rot_rot_xw,rot_yu,module_t,module_minhu,module_maxhu,module_hv,pitch_u,pitch_v
2,3,9,305143844,9.56382,4.79827,17.9,0.448436,-0.893815,1.22465e-16,1.09648e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305147908,7.24599,7.17884,-17.9,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305147912,7.24599,7.17884,-13.425,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305147916,7.24599,7.17884,-8.95,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305147920,7.24599,7.17884,-4.475,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305147924,7.24599,7.17884,-1.05599e-15,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305147928,7.24599,7.17884,4.475,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305147932,7.24599,7.17884,8.95,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305147936,7.24599,7.17884,13.425,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305147940,7.24599,7.17884,17.9,-0.703807,0.710391,1.22465e-16,2.8048e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305152004,4.8871,9.51873,-17.9,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305152008,4.8871,9.51873,-13.425,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305152012,4.8871,9.51873,-8.95,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305152016,4.8871,9.51873,-4.475,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305152020,4.8871,9.51873,-1.05366e-15,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305152024,4.8871,9.51873,4.475,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305152028,4.8871,9.51873,8.95,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305152032,4.8871,9.51873,13.425,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305152036,4.8871,9.51873,17.9,0.889601,-0.456738,1.22465e-16,1.36912e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305156100,1.61092,10.072,-17.9,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305156104,1.61092,10.072,-13.425,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305156108,1.61092,10.072,-8.95,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305156112,1.61092,10.072,-4.475,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305156116,1.61092,10.072,-7.20201e-16,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305156120,1.61092,10.072,4.475,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305156124,1.61092,10.072,8.95,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305156128,1.61092,10.072,13.425,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305156132,1.61092,10.072,17.9,-0.98745,0.157933,-1.22465e-16,1.46325e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305160196,-1.56183,10.8374,-17.9,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305160200,-1.56183,10.8374,-13.425,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305160204,-1.56183,10.8374,-8.95,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305160208,-1.56183,10.8374,-4.475,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305160212,-1.56183,10.8374,-4.25387e-16,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305160216,-1.56183,10.8374,4.475,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305160220,-1.56183,10.8374,8.95,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305160224,-1.56183,10.8374,13.425,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305160228,-1.56183,10.8374,17.9,0.958447,0.28527,5.66554e-16,5.25544e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305164292,-4.5024,9.15251,-17.9,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305164296,-4.5024,9.15251,-13.425,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305164300,-4.5024,9.15251,-8.95,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305164304,-4.5024,9.15251,-4.475,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305164308,-4.5024,9.15251,1.41069e-16,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305164312,-4.5024,9.15251,4.475,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305164316,-4.5024,9.15251,8.95,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305164320,-4.5024,9.15251,13.425,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305164324,-4.5024,9.15251,17.9,-0.897305,-0.441412,-1.22465e-16,-5.91095e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305168388,-7.47089,7.66001,-17.9,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305168392,-7.47089,7.66001,-13.425,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305168396,-7.47089,7.66001,-8.95,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305168400,-7.47089,7.66001,-4.475,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305168404,-7.47089,7.66001,6.87382e-16,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305168408,-7.47089,7.66001,4.475,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305168412,-7.47089,7.66001,8.95,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305168416,-7.47089,7.66001,13.425,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305168420,-7.47089,7.66001,17.9,0.715889,0.698214,5.66554e-16,2.07802e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305172484,-9.03711,4.72976,-17.9,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305172488,-9.03711,4.72976,-13.425,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305172492,-9.03711,4.72976,-8.95,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305172496,-9.03711,4.72976,-4.475,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305172500,-9.03711,4.72976,1.23804e-15,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305172504,-9.03711,4.72976,4.475,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305172508,-9.03711,4.72976,8.95,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305172512,-9.03711,4.72976,13.425,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305172516,-9.03711,4.72976,17.9,-0.463702,-0.885991,-1.22465e-16,-2.82421e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305176580,-10.5521,1.77271,-17.9,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305176584,-10.5521,1.77271,-13.425,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305176588,-10.5521,1.77271,-8.95,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305176592,-10.5521,1.77271,-4.475,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305176596,-10.5521,1.77271,1.78571e-15,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305176600,-10.5521,1.77271,4.475,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305176604,-10.5521,1.77271,8.95,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305176608,-10.5521,1.77271,13.425,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305176612,-10.5521,1.77271,17.9,0.165673,0.986181,5.66554e-16,-1.85499e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305180676,-10.0865,-1.51708,-17.9,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305180680,-10.0865,-1.51708,-13.425,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305180684,-10.0865,-1.51708,-8.95,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305180688,-10.0865,-1.51708,-4.475,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305180692,-10.0865,-1.51708,2.13158e-15,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305180696,-10.0865,-1.51708,4.475,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305180700,-10.0865,-1.51708,8.95,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305180704,-10.0865,-1.51708,13.425,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305180708,-10.0865,-1.51708,17.9,0.148733,-0.988877,-1.22465e-16,-6.16388e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305184772,-9.56382,-4.79827,-17.9,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305184776,-9.56382,-4.79827,-13.425,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305184780,-9.56382,-4.79827,-8.95,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305184784,-9.56382,-4.79827,-4.475,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305184788,-9.56382,-4.79827,2.46939e-15,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305184792,-9.56382,-4.79827,4.475,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305184796,-9.56382,-4.79827,8.95,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305184800,-9.56382,-4.79827,13.425,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305184804,-9.56382,-4.79827,17.9,-0.448436,0.893815,1.22465e-16,-5.06582e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305188868,-7.24599,-7.17884,-17.9,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305188872,-7.24599,-7.17884,-13.425,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305188876,-7.24599,-7.17884,-8.95,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305188880,-7.24599,-7.17884,-4.475,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305188884,-7.24599,-7.17884,2.47707e-15,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305188888,-7.24599,-7.17884,4.475,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305188892,-7.24599,-7.17884,8.95,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305188896,-7.24599,-7.17884,13.425,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305188900,-7.24599,-7.17884,17.9,0.703807,-0.710391,1.22465e-16,-3.43525e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305192964,-4.8871,-9.51873,-17.9,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305192968,-4.8871,-9.51873,-13.425,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305192972,-4.8871,-9.51873,-8.95,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305192976,-4.8871,-9.51873,-4.475,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305192980,-4.8871,-9.51873,2.47475e-15,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305192984,-4.8871,-9.51873,4.475,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305192988,-4.8871,-9.51873,8.95,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305192992,-4.8871,-9.51873,13.425,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305192996,-4.8871,-9.51873,17.9,-0.889601,0.456738,1.22465e-16,-3.39744e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305197060,-1.61092,-10.072,-17.9,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305197064,-1.61092,-10.072,-13.425,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305197068,-1.61092,-10.072,-8.95,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305197072,-1.61092,-10.072,-4.475,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305197076,-1.61092,-10.072,2.14129e-15,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305197080,-1.61092,-10.072,4.475,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305197084,-1.61092,-10.072,8.95,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305197088,-1.61092,-10.072,13.425,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305197092,-1.61092,-10.072,17.9,0.98745,-0.157933,5.66554e-16,4.63909e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305201156,1.56183,-10.8374,-17.9,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305201160,1.56183,-10.8374,-13.425,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305201164,1.56183,-10.8374,-8.95,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305201168,1.56183,-10.8374,-4.475,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305201172,1.56183,-10.8374,1.84647e-15,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305201176,1.56183,-10.8374,4.475,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305201180,1.56183,-10.8374,8.95,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305201184,1.56183,-10.8374,13.425,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305201188,1.56183,-10.8374,17.9,-0.958447,-0.28527,-5.66554e-16,6.23822e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305205252,4.5024,-9.15251,-17.9,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305205256,4.5024,-9.15251,-13.425,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305205260,4.5024,-9.15251,-8.95,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305205264,4.5024,-9.15251,-4.475,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305205268,4.5024,-9.15251,1.28002e-15,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305205272,4.5024,-9.15251,4.475,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305205276,4.5024,-9.15251,8.95,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305205280,4.5024,-9.15251,13.425,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305205284,4.5024,-9.15251,17.9,0.897305,0.441412,5.66554e-16,6.77369e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305209348,7.47089,-7.66001,-17.9,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305209352,7.47089,-7.66001,-13.425,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305209356,7.47089,-7.66001,-8.95,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305209360,7.47089,-7.66001,-4.475,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305209364,7.47089,-7.66001,7.33704e-16,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305209368,7.47089,-7.66001,4.475,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305209372,7.47089,-7.66001,8.95,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305209376,7.47089,-7.66001,13.425,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305209380,7.47089,-7.66001,17.9,-0.715889,-0.698214,-1.22465e-16,2.85459e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305213444,9.03711,-4.72976,-17.9,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305213448,9.03711,-4.72976,-13.425,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305213452,9.03711,-4.72976,-8.95,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305213456,9.03711,-4.72976,-4.475,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305213460,9.03711,-4.72976,1.83044e-16,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305213464,9.03711,-4.72976,4.475,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305213468,9.03711,-4.72976,8.95,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305213472,9.03711,-4.72976,13.425,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,9,305213476,9.03711,-4.72976,17.9,0.463702,0.885991,5.66554e-16,6.0192e-16,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,1,305217540,10.5521,-1.77271,-17.9,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,2,305217544,10.5521,-1.77271,-13.425,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,3,305217548,10.5521,-1.77271,-8.95,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,4,305217552,10.5521,-1.77271,-4.475,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,5,305217556,10.5521,-1.77271,-3.64627e-16,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,6,305217560,10.5521,-1.77271,4.475,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,7,305217564,10.5521,-1.77271,8.95,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
2,3,8,305217568,10.5521,-1.77271,13.425,-0.165673,-0.986181,-1.22465e-16,8.06753e-17,0.0075,-1.6925,1.6925,2.1725,0.0025,0.0100115
